Smiles,pIC50,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_HOCCN,fr_NH0,fr_NH1,fr_NH2,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_furan,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_ketone,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_oxazole,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_tetrazole,fr_thiazole,fr_thiophene,fr_unbrch_alkane,fr_urea
COc1cc2ccccc2cc1NC(=O)c1cnn2cccnc12,6.21,12.63340734441925,12.63340734441925,0.28029525699168545,-0.28029525699168545,0.6298930506228049,10.875,318.336,304.22400000000005,318.111675688,118,0.260751528913427,-0.49455564566375343,0.49455564566375343,0.260751528913427,1.1666666666666667,1.9583333333333333,2.75,16.4664455186049,10.09273278526247,2.1568530828966135,-2.111000677667759,2.3031792394613224,-2.124822554336847,6.092074066255922,0.10230080594252755,3.0501734467078827,1.7397082715992385,1055.204444410507,16.518297090128677,12.931640059323861,12.931640059323861,11.75835149307306,7.425699454499526,7.425699454499526,5.299879306451895,5.299879306451895,3.83994489251447,3.83994489251447,2.6629951754164285,2.6629951754164285,-3.41,613051.3108803707,14.199378529388138,5.658379758724865,2.338960308976031,137.25088552475825,10.05365155780638,11.3129633249809,5.647177220767728,0.0,5.907179729351506,0.0,4.794537184071822,9.499376414562832,5.098681808301038,0.0,24.26546827384644,28.97154963431442,12.393687143226153,18.99402738757417,9.53140013787187,28.014191653732386,0.0,14.59805822286387,0.0,0.0,12.426586145283864,66.6185516857675,5.749511833283905,10.05365155780638,5.687386274683562,5.749511833283905,0.0,27.615035493492908,0.0,0.0,10.357988675768818,61.055100194070505,0.0,16.41962564969732,68.52,0.0,4.794537184071822,0.0,5.907179729351506,22.64752682043219,10.772448428929591,6.196843571613076,30.085249646580916,36.39820241076966,15.399448933254575,4.736862953800049,6.970020366171159,0.0,16.83816302563011,9.09311564569456,1.5250451940035283,0.3229298416897626,13.457119749772165,4.880271741412614,0.0,1.580001102292769,0.05555555555555555,24,1,6,0,0,0,2,2,4,5,1,6,3,0,0,0,4,3.1434000000000006,91.44020000000002,0,0,0,0,0,3,0,0,0,0,1,1,0,3,1,0,0,0,0,0,0,0,0,1,0,1,0,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=c1[nH]c(N2CCOCC2)nc(N[C@H]2CCNC2)c1-c1nc2ccccc2s1,6.21,13.112100576341646,13.112100576341646,0.1629591836734694,-0.1629591836734694,0.6151219417437713,20.0,398.49200000000013,376.31600000000014,398.152494944,146,0.2642988612492149,-0.3777738867817749,0.3777738867817749,0.2642988612492149,1.2142857142857142,2.0714285714285716,2.857142857142857,32.13353978338311,10.205761158252958,2.235461421417979,-2.275763511207225,2.321980916026707,-2.384383911877393,7.212613655230353,0.12171618455669014,3.3743986369050627,1.597616047715094,1003.3250415242013,18.92407448406449,15.402884472145429,16.219381053073153,13.775989583278104,9.579840991567703,10.39633757249543,7.0333647366019045,8.06401361852827,5.126430301344906,6.180324894444824,3.639453209680039,4.648046905795699,-2.4899999999999993,6447247.514021741,17.597811528201333,7.496634885361361,3.3637500606038784,165.5119690456317,20.270349892663187,16.388937966384788,0.0,5.948339280986494,5.559266895052008,0.0,9.77851570501903,4.9839785209472085,4.9839785209472085,11.336785877934737,12.13273413692322,25.098312165761804,25.676110046885686,23.430384563111197,4.736862953800049,33.31960857084162,0.0,20.268724166847957,0.0,12.462662452073971,49.60948788753294,34.61927235297027,10.571075188549761,21.092753833915147,11.766202058821523,0.0,11.336785877934737,60.38656594466572,4.736862953800049,0.0,6.4208216229260096,29.060005457918262,0.0,20.787695822635122,95.17,0.0,4.794537184071822,0.0,11.601107724199968,48.64055398822227,29.726955068836524,11.336785877934737,0.0,24.26546827384644,20.517465459810346,14.704819995694464,6.480337266385107,1.5177169417149572,27.641559665532874,7.52908286617116,1.2516225725699934,1.1987177710590409,8.178655609793013,1.0006461010330057,4.534994539074173,0.0,0.42105263157894735,28,3,8,0,2,2,1,2,3,8,3,9,4,0,2,2,5,1.6570000000000003,111.40110000000003,0,0,0,0,0,3,1,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
O=c1[nH]c(C2CCN(C3CCCC3)CC2)nc(N[C@@H]2CCCNC2)c1-c1nc2ccccc2s1,6.21,13.50097391622193,13.50097391622193,0.07541921243806193,-0.07541921243806193,0.5060435258379216,23.0,478.6660000000002,444.39400000000023,478.2514807080001,180,0.2629072521650774,-0.3652401863358146,0.3652401863358146,0.2629072521650774,1.0,1.8235294117647058,2.588235294117647,32.1335401656179,9.941422719513241,2.29793339216106,-2.3537327264117387,2.346317581618923,-2.4036299207860834,7.21261617415185,0.15178404783498112,3.547536232786308,1.3094474519791943,1152.4641573569077,22.907202147189928,19.684870625993558,20.501367206921284,16.74231607846689,12.958751110825526,13.775247691753252,10.097654161338049,11.128303043264415,7.840531809587686,8.894426402687603,5.941828719120559,6.95042241523622,-2.2899999999999996,158113782.1312278,22.191522851958496,9.756613196687912,4.50729739803,203.94718746337185,20.517465459810346,22.213342464384716,0.0,0.0,5.559266895052008,0.0,4.794537184071822,9.967957041894417,0.0,11.336785877934737,24.974377382775238,70.29193309221701,24.54634411036989,10.216620634085363,0.0,27.371269289855128,0.0,25.16863389769843,0.0,69.3681606878654,31.495814227656634,40.44367685097019,10.571075188549761,16.19284410306467,5.817862777835028,0.0,11.336785877934737,58.11455257563832,0.0,0.0,63.108883527569404,29.060005457918262,0.0,20.787695822635122,85.94,0.0,4.794537184071822,0.0,11.601107724199968,17.299220315693418,78.95280177344034,25.683286491704038,11.336785877934737,18.19910120538483,26.583832528271955,9.967957041894417,1.088466851785339,1.5631442444394075,29.212000937860736,7.833617037319898,1.4333393608466105,1.844195667464517,9.103168594335378,9.767956216549983,4.154111089398128,0.0,0.5769230769230769,34,3,7,1,2,3,1,2,3,7,3,8,5,1,2,3,6,4.332500000000002,138.7900999999999,0,0,0,0,0,3,1,0,0,0,0,0,0,3,3,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
Cc1nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c(-c2nc3ccccc3s2)c(=O)[nH]1,6.2,12.657474332325524,12.657474332325524,0.2192829550833706,-1.0631842613588647,0.4480361572546014,25.185185185185187,388.44900000000007,368.2890000000001,388.12052612,142,0.2628912760997609,-0.39598265080506273,0.39598265080506273,0.2628912760997609,1.2592592592592593,2.037037037037037,2.740740740740741,32.13353972583501,10.081285591974156,2.4121606702511005,-2.1947513367586016,2.337615376377914,-2.3585129881356277,7.212602780192471,0.004456038015010378,3.168723687756271,1.7591990665953878,1000.61868453008,19.12902755413791,14.585580274317621,15.402076855245348,12.973565548236332,8.680195447382898,9.496692028310626,6.772058982999129,7.802707864925495,4.904010051314239,5.957904644414156,3.492227977187961,4.500821673303623,-2.33,1888907.8775083907,18.052915404577863,7.005744544324144,3.2291179154515057,158.11231825803412,25.620349309475657,28.317308852133017,0.0,0.0,5.559266895052007,0.0,4.794537184071822,9.967957041894417,0.0,11.336785877934737,12.13273413692322,25.477292959539852,12.52478801067431,22.362427850981625,15.319582184522117,27.371269289855128,0.0,14.951935562841626,5.917906046161393,31.5943324272612,11.923670568519249,40.44367685097019,10.571075188549761,10.876055499058339,5.817862777835028,0.0,11.336785877934737,55.12817331652123,0.0,12.841643245852017,12.245226120925937,29.060005457918262,0.0,20.787695822635122,131.36,24.167679650805958,20.11411936859394,0.0,12.166148859564924,28.634164087310726,10.216620634085363,11.336785877934737,6.923737199690624,24.26546827384644,20.268724166847957,0.0,0.9537896888298225,1.3858752467036195,24.291971765558074,33.31405865011873,0.7702135623915936,0.3155045310262661,7.072282911107836,-1.7228673563089139,1.4525043339062993,0.0,0.3888888888888889,27,5,8,1,0,1,1,2,3,8,5,9,4,1,0,1,4,0.8695199999999996,102.82580000000003,0,3,3,0,0,3,1,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CN(C)[C@H]1CC[C@H](Nc2ncnc3[nH]ccc23)CC1,6.2,4.3747003338372386,4.3747003338372386,0.5316666666666666,0.5316666666666666,0.8873113061722153,23.94736842105263,259.357,238.18899999999996,259.179695672,102,0.14233598741956455,-0.36667568370923564,0.36667568370923564,0.14233598741956455,1.2105263157894737,2.0,2.736842105263158,15.103920908681701,9.903354211900513,2.224543151986133,-2.327584393921025,2.256822709351253,-2.358494933393156,5.862077139370663,0.22136766601769892,2.885936524569484,1.6781956123436572,539.514829177602,13.242276208189782,11.556819257194196,11.556819257194196,9.237183443017884,6.948589354714582,6.948589354714582,5.575624986305137,5.575624986305137,4.12180452731057,4.12180452731057,2.91731773640642,2.91731773640642,-1.62,39814.3802929606,12.41566601807743,5.168442401693343,2.55921209782151,112.98492564959453,15.200676855804016,17.7923600733673,0.0,0.0,0.0,0.0,0.0,9.967957041894417,0.0,0.0,0.0,45.84499752552003,18.280525229908996,5.386224214464796,0.0,16.85126421306755,0.0,19.8518452936921,0.0,37.76696814999996,19.41213256936071,18.59053071483923,0.0,5.316788604006331,5.817862777835028,0.0,0.0,46.03087091734241,0.0,0.0,25.683286491704038,18.59053071483923,0.0,11.033401435232523,56.839999999999996,0.0,0.0,0.0,0.0,6.041840829147961,22.893105042215513,25.683286491704038,6.3273200747645415,12.263210640074686,39.263977863052816,0.0,0.0,0.0,14.05152913210994,4.660577653901067,0.9022939762324687,0.957919501133787,3.294692145376669,8.45404819643907,0.0,4.345606061473666,0.5714285714285714,19,2,5,1,0,1,0,2,2,4,2,5,3,1,0,1,3,2.2425999999999995,77.24240000000005,0,0,0,0,0,3,1,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=c1[nH]c(NC2CCCCC2)nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c1-c1nc2ccccc2s1,6.2,13.259147770219197,13.259147770219197,0.22378912792287653,-1.0822143131306194,0.32142974680382336,26.03030303030303,471.58300000000014,442.3510000000002,471.194025408,176,0.26429348775471917,-0.39598265080506273,0.39598265080506273,0.26429348775471917,1.0606060606060606,1.8484848484848484,2.5757575757575757,32.133540133730634,9.956218106759016,2.413471699997826,-2.2399790572431066,2.3454705892819407,-2.360577734851585,7.2126206862888,0.004457552473167024,3.35340330143042,1.528763668422256,1142.1132990428434,22.949018510446816,18.198464449439985,19.01496103036771,16.02920844090216,11.53536716290544,12.351863743833166,9.014527017449668,10.045175899376032,6.73162271871671,7.785517311816628,4.888195422485722,5.896789118601383,-2.5299999999999994,51445606.30907412,22.2715354395951,9.377529967267463,4.478049724478606,194.48105986009594,25.95315939253478,22.492904354133092,0.0,5.948339280986494,5.559266895052008,0.0,9.77851570501903,4.9839785209472085,4.9839785209472085,11.336785877934737,31.395199005701247,31.395199005701247,18.566628839822272,22.362427850981625,15.319582184522117,33.31960857084162,0.0,14.951935562841626,5.917906046161393,62.81654417134858,17.24045917252558,34.61927235297027,10.571075188549761,16.19284410306467,11.766202058821523,0.0,11.336785877934737,61.170014145669185,0.0,5.917906046161393,38.524929737556064,29.060005457918262,0.0,20.787695822635122,143.39,24.167679650805958,20.11411936859394,0.0,18.207989688712885,28.758098870297292,35.8999071257894,17.757607500860747,0.0,24.26546827384644,25.585512770854287,0.0,0.9573379768446512,1.4011356053491693,25.444798039012056,37.393130532983285,0.7778392576038688,0.25202928302991423,7.367231356624324,3.796953743142277,-0.22378912792287653,0.0,0.5217391304347826,33,6,9,2,0,2,1,2,3,9,6,10,6,2,0,2,5,2.3057,128.58450000000002,0,3,3,0,0,3,1,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Cl.[2H]C([2H])(c1cc(Nc2nc(C)cn3c(-c4cn[nH]c4)cnc23)sn1)N1CCC(F)(F)C1,6.19,13.561504287483437,13.561504287483437,0.0,-2.880047414582654,0.47543526364057426,17.566666666666666,454.93420355600017,433.7700000000001,454.1235512200001,158,0.26131014289860793,-0.3275376996305408,0.3275376996305408,0.26131014289860793,1.4,2.2666666666666666,3.0,35.453001800894974,1.8154195496991543,2.4473001467440083,-2.330054944738696,2.387441259608802,-2.399300826717921,7.098410073096885,-0.20200451790136698,3.4676938168802547,2.449996408538802e-06,1243.3087547305945,21.802754140504845,17.763778789453706,17.39677195130916,14.72711330032094,9.938402110701444,9.711798772835415,6.895629742005012,7.700604519302567,4.600808930698117,5.3054019229423135,3.294019905602222,3.890898660237888,-2.6299999999999994,14790133.71994613,18.16392325128561,7.893631939306948,4.00054609712844,183.28903354479868,5.316788604006331,5.001081976687867,11.465039998602755,0.0,5.922529168094576,0.0,14.39928614541331,18.748787137244058,9.472221789717487,12.407033161179976,0.0,24.52259087971891,40.161093460418115,36.02022753368411,11.52234720769008,40.40564174803727,0.0,33.839464977025216,0.0,25.763947675027154,18.406301415831482,42.24159734461084,11.257379486545457,5.316788604006331,19.599774849872535,0.0,23.93951977274665,52.85150695694494,6.496859684315945,6.923737199690624,20.550194724963372,30.853741354913915,0.0,16.904556707313183,87.03,18.964145258323096,8.78083009534964,0.0,31.066539184867022,16.466121975290623,33.383703823811075,6.06636706846161,18.59053071483923,17.521275377565495,29.85564924391927,2.7415171123404405,49.82466164530391,1.0415974059376836,10.103874157522089,10.445922396884143,3.132578041685168,-2.3955918947203876,1.5293353174603175,6.6946626219350716,-0.877039692008003,0.0,0.3333333333333333,30,2,8,0,1,1,0,4,4,8,2,12,5,0,1,1,5,3.8907200000000017,112.79140000000001,0,0,0,0,0,6,1,0,0,0,0,0,0,6,2,0,0,1,1,0,0,2,0,0,0,2,1,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OC[C@H]1C[C@@H](Nc2nc(NC3CC3)ncc2-c2nc3cnccc3s2)[C@H](O)[C@@H]1O,6.19,10.416912768601982,10.416912768601982,0.17421351063892576,-0.9913206517174775,0.40334548084233607,26.724137931034484,414.4910000000001,392.3150000000001,414.14740956399993,152,0.22435551134130371,-0.39598265080506284,0.39598265080506284,0.22435551134130371,1.103448275862069,1.9655172413793103,2.689655172413793,32.13353985887634,10.081323135718488,2.411888120444162,-2.1997736967478767,2.360784432281193,-2.3538383874332585,7.212560382491991,0.00445804835408192,3.3693638357078353,1.500970199532653,993.1020507410778,19.9574546788841,15.563323006416397,16.379819587344123,14.118524838379201,9.701454952593117,10.517951533520844,7.647291720527027,8.67794060245339,5.478071089491069,6.547754740172778,3.6476954356878433,4.5911444730278985,-2.3999999999999995,8477036.384078715,18.61738647528728,7.4504155124653755,3.6384407312517233,170.44435939780882,25.95315939253478,22.446153580052354,0.0,5.948339280986494,0.0,0.0,4.9839785209472085,9.967957041894417,4.9839785209472085,11.336785877934737,0.0,25.328831937239638,30.960315983048424,28.606022196675433,15.319582184522117,33.31960857084162,0.0,19.935914083788834,5.917906046161393,43.55407930257056,17.24045917252558,24.65689778330084,10.571075188549761,10.633577208012662,11.766202058821523,0.0,11.336785877934737,66.1539926666164,0.0,5.917906046161393,19.26246486877803,24.65689778330084,0.0,20.787695822635122,136.31,18.249773604644567,15.319582184522117,0.0,12.52478801067431,24.228864510895495,33.62933906848714,11.336785877934737,18.59053071483923,6.06636706846161,30.569491291801494,0.0,1.0118516744265302,1.5175474510791969,17.846305554795503,37.33171402100272,1.5249861226502646,0.6978223937391503,1.8857920565685715,5.858194236376991,-0.17421351063892576,0.0,0.47368421052631576,29,5,9,2,0,2,0,3,3,10,5,10,6,2,0,2,5,1.2370999999999994,109.70280000000002,0,3,3,0,0,4,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
O=c1[nH]c(N2CCOCC2)nc(NCCNCCO)c1-c1nc2ccccc2s1,6.19,13.04045424613065,13.04045424613065,0.08471116638969622,-0.2163283940119256,0.4001502561427253,14.448275862068966,416.5070000000001,392.31500000000017,416.16305962800004,154,0.26429871576755176,-0.3950544454164867,0.3950544454164867,0.26429871576755176,1.1724137931034482,2.0,2.793103448275862,32.13353985773919,10.265066016247285,2.206017542796628,-2.2727158779143974,2.3155395136599886,-2.3828679479292765,7.2126105184039595,0.12171698882316787,3.1719447535387846,1.6812350634864512,981.5922757367508,20.05383099606141,15.979854579642309,16.796351160570033,14.258351493073063,9.644450432655276,10.460947013583002,6.599687957465693,7.630336839392059,4.608076546314113,5.661971139414029,3.1650764559359716,4.173670152051633,-2.5299999999999994,6989748.210014123,19.77204360280117,9.311732145437878,4.559726485981488,171.31203395135694,25.376877287503895,16.388937966384788,0.0,5.948339280986494,5.559266895052008,0.0,9.77851570501903,4.9839785209472085,4.9839785209472085,11.336785877934737,12.13273413692322,12.13273413692322,32.72378202956288,30.037266527624112,9.843390348640755,33.31960857084162,0.0,20.268724166847957,0.0,0.0,62.76112625795843,34.61927235297027,10.571075188549761,21.092753833915147,11.766202058821523,0.0,11.336785877934737,72.60289088078395,4.736862953800049,0.0,0.0,29.060005457918262,0.0,20.787695822635122,115.4,0.0,4.794537184071822,0.0,12.166148859564926,68.27482320595999,10.216620634085363,11.336785877934737,0.0,29.165378004696915,20.60153424990708,14.827368869587962,6.419607178134033,1.4740895556263518,27.33311450869757,15.917734438206537,1.0939363282554122,1.0500693657092468,7.818668891970521,0.0,4.392779733400327,0.0,0.42105263157894735,29,4,9,0,1,1,1,2,3,9,4,10,8,0,1,1,4,0.8769999999999998,114.94890000000002,0,1,1,0,0,3,1,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
O=C(Nc1cc(Cl)ccc1N1CCC(CO)C1)c1cnn2cccnc12,6.19,12.7820383755354,12.7820383755354,0.1665167234100844,-0.29155389161837597,0.7357208532014624,17.0,371.82800000000003,353.6840000000001,371.11490249600007,134,0.2607077788736972,-0.3960165287717973,0.3960165287717973,0.2607077788736972,1.4230769230769231,2.3076923076923075,3.1153846153846154,35.495691680626344,10.13362507504194,2.2454284281667274,-2.220862144722296,2.3289820299740254,-2.2274944680003554,6.307916485751429,0.1023398123626876,3.2849677729105546,1.631610610861202,957.6593781019391,18.0956473593183,13.96951001923608,14.725438965254536,12.652198343190413,8.405327286644134,8.78329175965336,6.34499828134351,6.781434061815494,4.6154632357442065,4.8505603385319445,3.261641012308522,3.4337440362613902,-2.6399999999999997,1585108.6393336216,16.808370985606093,6.932934528385386,3.1097476898732035,154.7669467168544,15.323225729697514,5.563451491696996,5.647177220767728,0.0,5.907179729351506,0.0,4.794537184071822,9.499376414562832,5.098681808301038,0.0,11.600939890232516,30.68628989677245,43.03062127946694,17.571616120980202,9.901064578912528,34.530069389718875,0.0,14.59805822286387,5.917906046161393,6.4208216229260096,29.91309311119488,53.44208379412399,0.0,10.216698334856808,11.374772549367124,0.0,11.600939890232516,45.308160123394146,0.0,5.917906046161393,16.778810298694825,42.85599898868567,5.022633313741326,5.647177220767728,82.76,0.0,9.901064578912528,0.0,18.43196774002582,21.92064830088961,25.197720709434723,6.196843571613076,35.10818624222661,6.06636706846161,20.299358664105053,11.600939890232516,1.5556666054426396,6.144247707019923,19.15365793585145,17.006680846133488,2.4173900919540356,-0.04336225951711192,7.184175398309875,5.782811129499059,1.7431769897510867,0.0,0.2777777777777778,26,2,7,0,1,1,1,2,3,6,2,8,4,0,1,1,4,2.4536,99.79800000000002,0,1,1,0,0,3,0,0,0,0,1,1,0,4,1,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1cc(C(=O)NCCCO)ccc1NC(=O)c1cnn2cccnc12,6.19,12.587583912322923,12.587583912322923,0.0069233770032368636,-0.3869006245111042,0.5369826746667169,10.592592592592593,369.3810000000001,350.2290000000001,369.1437040880001,140,0.26075126466410453,-0.49455288988658913,0.49455288988658913,0.26075126466410453,1.2962962962962963,2.1481481481481484,2.925925925925926,16.46651830894179,10.13710609191656,2.1655944515890146,-2.1156590741115258,2.261626026177804,-2.2469550803773233,6.08619268387836,0.09499278103058412,3.122976611803752,1.7800142422146785,969.2953161293718,19.22540387131522,14.67637148127845,14.67637148127845,13.134560252985374,8.305587820485275,8.305587820485275,5.648360787305077,5.648360787305077,3.8562887029596777,3.8562887029596777,2.49578800387028,2.49578800387028,-3.46,1791295.6628580668,18.334644603732443,8.279621101114124,4.036037997198458,154.5346074864573,20.476967556653417,11.3129633249809,5.647177220767728,0.0,11.814359458703011,0.0,9.589074368143644,9.499376414562832,5.098681808301038,0.0,0.0,30.686289896772447,31.108777005348642,18.99402738757417,19.4324647167844,23.1489229541543,0.0,19.9148468268702,0.0,6.4208216229260096,25.57822451570936,53.98290197207966,5.749511833283905,15.37044016181271,5.687386274683562,5.749511833283905,0.0,51.780380988110615,0.0,0.0,27.136798974463645,42.85599898868567,0.0,5.647177220767728,117.85,0.0,9.589074368143644,0.0,18.42124142321593,41.17655634096777,0.0,23.88840607496784,30.592788348610984,0.0,20.71623753726091,9.843390348640755,6.802262527330445,0.0,28.843962635628504,18.30808924009201,1.571714923888689,-0.32296873514225566,6.435385415255036,5.19473013822515,0.3798068287890015,1.4536836926000887,0.2222222222222222,27,3,9,0,0,0,1,2,3,7,3,9,7,0,0,0,3,1.1023999999999996,97.9702,0,1,1,0,0,3,0,0,0,0,2,2,0,3,2,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(Nc1ccccc1Cl)c1cccc(-c2cn[nH]c2)n1,6.18,12.232422603300579,12.232422603300579,0.3116250944822372,-0.3116250944822372,0.7784828828396856,10.333333333333334,298.73299999999995,287.645,298.06213865200004,104,0.273817481798685,-0.3192848864720722,0.3192848864720722,0.273817481798685,1.1428571428571428,2.0,2.761904761904762,35.4956916578851,10.182816481127063,2.1070837719042643,-2.0675692189345507,2.2123343126787716,-2.136306743915128,6.334227342928212,0.1017627518938416,3.039454980156812,1.8547705004279467,770.8594992438029,14.656489770562878,10.87679237717964,11.632721323198094,10.237183443017882,6.2595182735640025,6.637482746573229,4.3290157704973184,4.736215897237924,2.8977762359213135,3.2273644569613587,1.8618369940853468,2.0448159287917016,-2.6599999999999997,115131.51519335987,13.328940228504798,5.764391985811964,2.9265179021995356,125.54209410786714,5.316788604006331,5.693927994848461,0.0,0.0,5.907179729351506,0.0,9.893218992372859,4.9839785209472085,5.098681808301038,0.0,29.800041095617345,24.26546827384644,11.760295063310071,22.600791154886426,4.794537184071822,23.195505894267583,0.0,15.181342137549283,0.0,0.0,5.316788604006331,65.5748179310472,11.257379486545457,5.316788604006331,5.687386274683562,0.0,11.600939890232516,21.088521866900788,0.0,0.0,10.488465178920283,54.85825662245742,5.022633313741326,11.257379486545457,70.67,0.0,4.794537184071822,0.0,5.907179729351506,22.097875578121812,5.563451491696996,0.0,48.791889553995816,6.06636706846161,20.498130741555613,11.600939890232516,0.0,6.020756484165274,16.55827152620307,9.81099726196723,2.366900650177768,-0.3116250944822372,12.29461592261977,3.3711943604602332,0.0,0.0,0.0,21,2,5,0,0,0,1,2,3,3,2,6,3,0,0,0,3,3.3774000000000015,81.22390000000001,0,0,0,0,0,3,1,0,0,0,1,1,0,2,2,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
