pIC50,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,BCUT2D_LOGPLOW,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi2n,Chi2v,HallKierAlpha,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA3,PEOE_VSA4,PEOE_VSA6,PEOE_VSA9,SMR_VSA3,SMR_VSA5,SlogP_VSA5,TPSA,EState_VSA1,VSA_EState1,HeavyAtomCount,NOCount,NumAromaticCarbocycles,NumAromaticHeterocycles,NumHAcceptors,NumHeteroatoms,NumRotatableBonds,MolMR,fr_NH0,fr_benzene,fr_pyridine
8.09,452.4940000000002,427.29400000000027,452.2084502600001,172,-2.4239198340037933,1214.8164692311009,24.120591385700628,18.7564379661403,18.7564379661403,15.688779603399604,10.427050942455006,8.032977177297312,8.032977177297312,-4.069999999999999,23.590137107570268,10.033923956394023,5.595886693551378,189.76180036981935,14.358372089569237,15.04237629818471,0.0,29.555889235603203,30.382018993353302,45.950305852568704,43.6163889662283,137.62,24.53079126012588,15.596790895585883,33,10,0,3,8,11,8,120.64160000000004,5,0,2
8.09,482.5700000000004,456.36200000000025,482.184857692,178,-2.43476028400867,1346.2170200192115,24.294317972067564,19.023017037112243,19.83951361803997,16.253151974494312,10.973776709527812,8.441486840696253,10.745123517157856,-3.56,23.593247407339582,9.74181921010463,5.320732894542252,197.26428158170208,18.385754026223356,15.04237629818471,0.0,34.5168400431842,29.965140120197447,19.88931522852921,29.76891456684706,145.9,9.837253136417502,24.70224876426265,34,11,0,3,10,12,7,127.56070000000004,6,0,2
8.08,474.5430000000003,448.3350000000002,474.1685389320001,176,-2.391964588442073,1209.5636655099393,23.112155217263343,18.06198234214834,18.878478923076063,15.956728795830726,10.89007193259184,8.385056559662829,9.415705441589193,-2.64,22.1670325702925,8.951967032540445,4.08384821302217,192.6592824427481,4.9839785209472085,4.9839785209472085,0.0,35.75341905723966,19.935914083788838,31.5943324272612,12.114749617774471,156.72000000000003,24.16767965080596,6.30116182732986,33,11,0,3,11,12,5,123.65280000000004,4,0,1
8.08,483.53600000000034,458.3360000000003,483.21312104,182,-2.3575445333614886,1434.43982643853,25.07033885400645,19.971571296880253,19.971571296880253,17.51237168849655,11.62543344194926,8.647309806171805,8.647309806171805,-4.56,23.1944675386881,9.970532181720118,4.799083376624131,207.29928638763965,14.951935562841626,15.04237629818471,0.0,48.1091266050131,24.73242030628785,19.88931522852921,29.76891456684706,133.88,0.0,6.975046321082715,36,11,0,4,10,11,6,135.3558999999999,7,0,3
8.08,458.5260000000003,432.31800000000027,458.2178720720001,174,-2.401527640844006,1281.8552200304314,23.65612529163336,18.91400739906381,18.91400739906381,16.550376490957333,11.587120037186551,8.947959902443126,8.947959902443126,-4.0,21.82525951557093,9.0944,4.414359861591696,196.3144868886279,9.967957041894415,15.04237629818471,0.0,23.011132829690627,30.382018993353302,50.60861139585198,54.44636990502188,137.62,0.0,1.607443406284149,34,10,0,3,8,10,6,125.29860000000002,5,0,2
8.08,422.4070000000002,401.2390000000002,422.1565751920001,160,-2.2067913107237778,1071.3244320293616,22.104083527755577,16.61755955946609,16.61755955946609,13.95865822298607,9.093243136629113,7.430897406744306,7.430897406744306,-3.14,21.56603947942825,7.941677200917741,5.0650960503755735,170.03234968450982,4.9839785209472085,18.26992695132549,6.06636706846161,12.71084835226122,14.76446326439343,38.590401756647,36.450689196076,89.27,23.378457052627127,45.49854660802195,30,7,1,2,6,10,6,104.39200000000004,3,1,1
8.08,430.5090000000002,407.32500000000016,430.158723196,158,-2.4032230980373828,1104.3600267985014,20.50142475325412,16.41060545715158,17.227102038079305,14.669836433395457,10.179506830595278,7.531240071935494,8.561888953861859,-2.559999999999999,19.40626394473257,8.2874137075977,3.8975681828161712,176.04244656295455,9.374393568622027,4.9839785209472085,0.0,23.4303845631112,20.26872416684796,18.88348407499998,12.84164324585202,95.17,0.0,19.866486194524963,30,8,1,2,8,10,4,115.97610000000005,3,1,0
8.08,488.5920000000004,456.3360000000004,488.253588884,188,-2.402596047327211,1309.270712949744,25.87166824125719,20.91400739906381,20.91400739906381,17.179185010159014,12.29599523393387,10.082713430025809,10.082713430025809,-3.77,25.326722249128213,10.461843688769786,5.714385766688264,210.10647229018707,9.967957041894415,5.261891554738487,0.0,16.72795379437768,25.168633897698435,64.01529577706896,67.4364741731741,132.93,5.601050810983688,1.8252117358381927,36,9,0,3,7,9,7,135.47769999999997,4,0,2
8.08,469.4960000000003,444.2960000000003,469.2037794800001,178,-2.421600757777357,1258.417618696927,24.509860921691388,18.84709433055256,18.84709433055256,16.09328535910118,10.91297804790263,9.082312149451212,9.082312149451212,-3.65,23.506243467471663,8.946091507866003,4.817102307929509,194.3692962021572,18.748787137244054,15.04237629818471,0.0,35.15694004658689,25.06523038934697,50.551425293398935,49.0313794356251,128.75,29.89342216050374,30.21407247202771,34,9,0,3,8,11,8,121.08170000000004,5,0,2
8.08,462.5580000000004,432.31800000000027,462.2491722,178,-2.443152875405332,1221.4262666927032,24.294317972067564,19.745485761220607,19.745485761220607,16.275807343813348,11.478345906017772,9.225645290274436,9.225645290274436,-3.55,23.60291546850596,9.748038790701765,5.160848674196714,198.1630011809047,9.967957041894415,15.04237629818471,0.0,28.61218364067432,29.965140120197447,44.75283090829093,49.0313794356251,131.99,5.601050810983688,1.5826292148708272,34,10,0,3,9,10,7,128.76470000000006,6,0,2
8.07,549.5860000000001,520.3540000000003,549.2412276080001,208,-2.415048266287636,1560.216816107894,28.44058234200953,22.05092259831098,22.05092259831098,19.10070665161348,12.956090859818692,10.53589701674977,10.53589701674977,-4.44,27.13917578704475,10.972567469254049,5.91446061024209,228.39856597957868,18.748787137244054,20.141058106485747,0.0,40.49641348697095,34.84571513279319,64.1438536819887,55.4522010585511,146.57,18.57125196175545,28.274835474399875,40,11,0,4,10,13,8,142.39869999999988,7,0,2
8.07,451.60000000000025,422.36800000000017,451.2154295480001,168,-2.392991060668019,1172.791891588314,21.492988584816832,18.19292663273809,19.009423213665816,15.759152830872498,11.884126324136275,9.184690152524633,10.215339034450995,-2.52,20.112818514112217,8.439850412270411,3.87900999921408,190.4369512155252,4.9839785209472085,4.9839785209472085,0.0,10.39384791131756,25.252702687795164,56.90549823579143,56.55758540149192,98.83,0.0,1.0848982385526398,32,8,0,3,8,9,5,128.82010000000002,4,0,1
8.07,468.5370000000002,439.3050000000002,468.239750388,180,-2.4185431767531007,1225.9136667163723,25.095647359318303,19.632266564359863,19.632266564359863,15.94683874969446,10.778690711268606,9.446204603594326,9.446204603594326,-3.62,25.01138052183746,9.704527666761646,5.647100417984913,196.5494826497729,14.358372089569237,15.04237629818471,13.847474399381248,35.15694004658689,25.06523038934697,39.46767500525647,43.6163889662283,154.76999999999998,17.679905935845486,15.643681284521278,34,10,0,3,9,11,9,126.22710000000004,5,0,2
8.07,504.5950000000005,472.33900000000034,504.259736884,194,-2.549219518679559,1319.0932673214909,25.99298858481683,21.14529788324719,21.14529788324719,17.848286988884777,12.683178050382327,10.14961911474106,10.14961911474106,-3.59,25.07604966416414,10.414504297198016,5.413140035573668,215.0005994856756,9.967957041894415,15.04237629818471,0.0,47.867788398848106,29.965140120197447,50.79467173743889,49.0313794356251,141.22,5.601050810983688,6.866879014828205,37,11,0,3,10,11,8,137.44769999999994,6,0,2
8.07,527.6450000000002,489.3410000000003,527.302016296,206,-2.4178791035606118,1253.1873474786892,27.871668241257197,22.63765149538653,22.63765149538653,17.98942086628183,12.884775555780642,10.123496245984173,10.123496245984173,-3.73,28.83530802548573,12.680773093994851,7.639028460505414,221.98498353238992,19.152909273641058,0.0,13.344558822616634,23.396644983276826,30.485422501704765,71.81965268585965,63.38176941177095,133.20000000000002,17.679905935845486,15.95263744700073,38,10,0,3,7,11,12,146.29709999999986,3,0,2
8.07,450.4610000000002,425.26100000000014,450.1878753200001,172,-2.2186545503595654,1141.9992694920973,23.89697674656903,18.156524864502185,18.156524864502185,14.631978285930472,9.954477498683294,8.830181567000333,8.830181567000333,-2.979999999999999,23.67827624780668,8.176198855923442,5.62659302101412,182.44292243599224,4.9839785209472085,18.26992695132549,6.06636706846161,16.71880233958364,14.76446326439343,58.03892696701193,55.86161508715424,100.27,34.67343585845928,40.46856447950198,32,7,1,2,6,10,6,113.08480000000004,3,1,1
8.06,416.45700000000016,391.2570000000002,416.19721688,160,-2.4177795504554167,1030.7988654616458,21.888540578131757,17.231874101450714,17.231874101450714,14.13004885877513,9.538028252008152,7.838107346504513,7.838107346504513,-3.27,21.439135997268764,8.618312415529205,5.203968223159337,172.58150451131084,14.003432505515375,0.0,0.0,23.396644983276826,20.61409363920443,45.50951583440444,38.05293747453131,125.2,17.679905935845486,18.663922540679422,30,9,1,2,8,10,8,111.60940000000004,3,1,1
8.06,427.4590000000001,404.27500000000015,427.193214796,162,-2.3930982975626667,1144.8162504000077,22.758784066134837,17.648803879496043,17.648803879496043,14.59557401616448,9.71166391365595,7.922209488358032,7.922209488358032,-3.61,22.0836899212188,8.633651254945452,4.936950828001264,177.8825558062925,23.73276565819127,5.261891554738487,0.0,23.35904566399013,24.83582381463931,45.57722484216643,43.6163889662283,108.52,24.29237134952005,29.211105655447668,31,8,0,3,7,10,7,112.54990000000004,5,0,2
8.06,540.6460000000002,508.3900000000003,540.215489124,202,-2.448700938564885,1383.6197009604325,26.603719048826065,21.130896442900685,21.94739302382841,18.291662661858844,13.038090253445082,10.754341638214516,11.784990520140882,-3.06,25.230767147215563,9.598792988600527,4.154202396883668,222.70138230659904,4.9839785209472085,4.9839785209472085,12.13273413692322,27.7774183203784,19.8518452936921,43.9330600963486,25.68328649170404,154.91,24.16767965080596,0.931594123108477,38,11,1,2,10,12,5,144.22279999999995,4,1,0
8.06,453.4780000000003,429.2860000000003,453.192465848,172,-2.418322132434174,1208.900322270207,23.58721119088101,18.247621636010276,18.247621636010276,15.757370058712953,10.492304233737087,8.429164589477454,8.429164589477454,-3.62,22.569549211208315,9.089658157883,4.916516531988205,188.9523639143412,14.358372089569237,15.04237629818471,0.0,47.80566284024776,25.06523038934697,38.0828630579492,36.18973618977307,137.98,17.679905935845486,21.0475437939886,33,10,0,3,9,11,7,117.7487,5,0,2
8.06,455.4940000000002,429.2860000000002,455.208115912,174,-2.417607470287793,1180.9266643999438,24.172997628507925,18.579480159859823,18.579480159859823,15.59557401616448,10.407133089018846,8.288786701333558,8.288786701333558,-3.62,24.030936463775323,9.890489588510906,5.794737832403288,189.6388835905596,14.358372089569237,15.04237629818471,0.0,41.26090643433519,25.06523038934697,45.06872581624016,43.11347338946369,148.98,23.78387232359379,15.543973686874017,33,10,0,3,9,11,9,119.68950000000004,5,0,2
8.06,390.398,370.238,390.17281370000006,148,-2.4290880253888685,1013.92387026343,19.83613433532446,15.21733781855564,15.21733781855564,13.41872399336994,8.904806539800203,6.809802119873179,6.809802119873179,-3.08,18.291088907316038,7.150688406852749,3.399115564051876,158.677525926396,18.28020650991247,5.098681808301038,0.0,11.884229846296638,24.378542966310093,25.30892881985917,35.449481164479955,106.37,18.02655246905916,28.83845847156599,28,9,0,3,8,11,4,98.52760000000004,6,0,0
8.05,519.6090000000004,490.3770000000004,519.2382731680001,196,-2.408661642945897,1487.8907171256892,26.932146173572256,21.37848917589432,21.37848917589432,18.99553493609094,13.280868230393414,10.39674178591001,10.39674178591001,-4.71,24.61676715699595,10.21555048834012,4.81316551899117,226.30205321828697,4.9839785209472085,10.245870075685694,30.351141419052592,17.550578850650663,14.867866772744891,25.30430569792599,35.18390503624384,137.03,0.0,0.0,39,9,2,1,7,9,7,147.87729999999982,4,2,0
8.05,453.5720000000003,426.3560000000002,453.1946941040001,168,-2.403229696616793,1176.7263209676048,21.492988584816832,17.894068142015403,18.71056472294313,15.759152830872498,11.461476593325903,8.736402416440606,9.76705129836697,-2.56,20.07570032415108,8.416812456410552,3.866057544997439,189.18555433063543,4.9839785209472085,4.9839785209472085,0.0,23.607611840343395,25.252702687795164,37.6430333670134,37.295120532713895,108.06,0.0,6.534222856781685,32,9,0,3,9,10,5,125.78810000000004,4,0,1
8.05,404.42500000000007,382.249,404.18846376400006,154,-2.310229908070381,1006.627599579811,20.380104409694475,15.899880735052603,15.899880735052603,14.008040390846984,9.461192792464574,7.029686966615587,7.029686966615587,-3.08,19.245734749746045,8.113866179127092,4.186421374495755,165.04246804079258,18.28020650991247,5.098681808301038,6.4208216229260096,11.884229846296638,29.69533157031642,31.729750442785186,41.87030278740596,101.17,18.02655246905916,28.87321017126212,29,9,0,3,8,11,5,103.23660000000004,5,0,0
8.05,523.0660000000003,495.8500000000003,522.171706164,186,-2.475924529225522,1392.10419076862,24.48455241637955,19.706185434446137,21.278610961392317,17.63616292858424,12.22869971328126,9.093852174753616,10.560936837151967,-3.209999999999998,23.204311594114102,10.039389520610994,4.756931320303472,217.103208014617,9.967957041894415,4.9839785209472085,23.733674027155736,10.216620634085364,25.252702687795164,18.88348407499998,12.84164324585202,102.07,0.0,1.0481540112206669,36,9,1,3,9,11,5,146.65909999999982,5,1,1
8.05,565.7250000000001,534.4770000000003,565.192979852,204,-2.4766453476039385,1620.4157362426754,26.98455241637955,21.68310250651816,23.316095668373613,18.864324546395032,13.131609090380488,10.001484071692252,13.01629041319788,-3.4799999999999995,25.77956933019805,10.589634439397006,5.361094002329437,230.570634302972,13.401775505276143,4.9839785209472085,24.26546827384644,20.7994903842867,20.26872416684796,23.77896755051776,12.84164324585202,123.32,9.837253136417502,25.668424117397358,39,10,2,2,10,12,6,156.96389999999974,4,2,0
8.05,471.00500000000034,439.7570000000004,470.219701912,176,-2.4158664319814447,1145.552221032293,23.750347897697548,19.46951001923608,20.22543896525453,15.613212106369522,11.410182085910757,9.6855386427923,10.121974423264286,-2.71,23.44824949123557,9.268767649521818,5.277637919937221,198.31385405611425,9.967957041894415,9.780484743446223,11.600939890232516,28.07136546271865,25.06523038934697,71.06296775974616,63.73622396623536,104.96,5.601050810983688,1.635684067823803,33,8,0,3,7,9,6,129.93870000000004,4,0,2
8.05,338.3770000000001,317.20900000000006,338.171831332,130,-2.3587212787082037,706.5381391779047,17.319626477379405,13.768062945411502,13.768062945411502,11.342355158540425,8.092886333418047,6.56535946990525,6.56535946990525,-1.89,16.950042381446433,6.547226984441904,3.609007549269573,138.63731355175554,9.967957041894415,13.17124514302446,0.0,11.080152209313258,14.867866772744891,43.94326666744344,31.246737983401037,41.05,11.73975000914047,38.87668474766252,24,4,1,1,4,7,3,87.89370000000004,3,1,0
8.05,557.6120000000002,529.3880000000003,557.196899596,206,-2.528701631659977,1542.6560108989531,28.319261998449896,21.626686884088365,22.44318346501609,18.47258411387622,12.146348940930515,9.35701351117461,11.339451489493635,-4.159999999999999,27.863559753094144,11.296099593857296,6.292063493554042,224.21643449429715,22.77616907389817,19.347592289480943,0.0,35.81165841911461,34.27035611149368,26.0609906240395,29.76891456684706,166.21,34.554082413533465,40.742140939952606,39,13,0,3,10,15,8,140.3596999999999,7,0,2
8.05,335.32300000000004,322.2190000000001,335.101839276,124,-2.125689124405947,1106.0399470327625,17.388540578131753,13.171366711944524,13.171366711944524,12.152198343190411,7.41978707434146,5.341303762644558,5.341303762644558,-3.68,14.883582063711913,5.749714335616837,2.589413136227749,141.26476725790076,9.499376414562832,5.098681808301038,6.06636706846161,36.90441524841658,19.58203674381108,0.0,10.357988675768818,101.64,0.0,6.689729579516737,25,8,1,3,7,8,3,90.90000000000002,4,1,1
8.05,513.5240000000002,487.31600000000026,513.210007732,194,-2.4087087448770625,1371.814365691985,25.68106931801569,19.78033178735312,19.78033178735312,17.868213736153116,12.18396778963522,9.599444392749476,9.599444392749476,-3.8,23.58973712343412,9.253778297374856,4.346364276792111,210.03686299394437,9.374393568622027,13.764808616296849,12.152040213667762,24.64837069280349,14.53505668968577,19.01204197991973,12.970201150771768,110.33,24.191686144404557,48.28676795924931,37,9,1,2,8,12,7,132.32779999999997,4,1,0
8.05,460.4850000000002,434.2770000000002,460.203445132,176,-2.4181425147685625,1162.7289379374167,23.750347897697548,18.294688087745264,18.294688087745264,15.61321210636952,10.705024873976985,8.850189890368366,8.850189890368366,-3.1799999999999997,22.99420710384157,8.986711119484179,5.089767260061668,188.40600815848785,18.748787137244054,9.780484743446223,0.0,41.89429851425128,25.06523038934697,57.02847269154952,43.46792794392809,125.19,29.60109316463969,29.02607076007884,33,9,0,3,8,11,7,117.4135,4,0,2
